final_rank,content_id,client_id,final_refresh_score,best_model_name,best_model_probability,baseline_refresh_score,confidence,suggested_action,final_reason_codes,is_declining_label,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,content_age_days,days_since_last_update,word_count,trend_direction,competition_level,content_type,main_intent,age_tier,freshness_tier,word_count_tier,impression_tier,position_tier
20763,content_a33dece64921,client_a88a7902cb,45.015662859942644,random_forest,0.5567954185326198,0.1958479371065759,low,monitor,general_refresh_review,1,27,0,11,26.1,0.0,182,20,3801.0,down,LOW,keyword article,informational,181-365,0-30,3500+,low,page_3_5
20764,content_7799c7a38d8f,client_e629fa6598,45.014398645111754,random_forest,0.4916117893200941,0.3377484877267574,low,monitor,page_one_decay_risk,0,73,0,4,6.7,0.0,460,22,0.0,new,LOW,keyword article,informational,365+,0-30,unknown,low,page_1
20765,content_db2e162c7c17,client_19581e27de,45.01185720110637,random_forest,0.3750291329976921,0.5915326791099773,low,monitor,low_engagement_visible_page|engagement_review_candidate,0,1903,18,35,12.1,0.95,463,22,0.0,stable,LOW,keyword article,informational,365+,0-30,unknown,moderate,striking
20766,content_529faed5f67d,client_4e07408562,45.01160189984385,random_forest,0.3409999245649679,0.6656246567244898,low,monitor,page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,37662,63,64,6.8,0.17,487,14,2610.0,stable,LOW,keyword article,commercial,365+,0-30,2000-3500,excellent,page_1
20767,content_5020ecbfa404,client_8527a891e2,45.01106804851638,random_forest,0.511430247090825,0.2944894210963718,low,monitor,general_refresh_review,1,13,0,1,13.9,0.0,146,98,1213.0,down,MEDIUM,keyword article,informational,91-180,91-180,1000-2000,low,striking
20768,content_679828cc0bfe,client_f369cb89fc,45.009971912513954,random_forest,0.5494844510041708,0.2115908198188775,low,monitor,general_refresh_review,1,27,0,1,12.1,0.0,180,20,2614.0,down,HIGH,keyword article,commercial,91-180,0-30,2000-3500,low,striking
20769,content_ea06fbafff10,client_f369cb89fc,45.00466646948492,random_forest,0.545743972672433,0.2195708161598639,low,monitor,general_refresh_review,1,29,1,3,6.4,3.45,138,20,2574.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_1
20770,content_e4ac3c6df79b,client_4e07408562,45.00341764106277,random_forest,0.4978313122601227,0.323863641880102,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|ctr_review_candidate,1,650,1,6,13.9,0.15,421,13,2685.0,down,LOW,keyword article,informational,365+,0-30,2000-3500,moderate,striking
20771,content_c4fc2f43eaa0,client_4e07408562,45.001676106850766,random_forest,0.493303105223442,0.3336698129807257,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|ctr_review_candidate,1,794,1,2,16.6,0.13,487,13,2926.0,down,LOW,keyword article,informational,365+,0-30,2000-3500,moderate,striking
20772,content_f8f308d0b776,client_4e07408562,45.00015880777344,random_forest,0.3010641076557487,0.7522304766853741,low,monitor,page_one_decay_risk|low_ctr_visible_page|ctr_review_candidate,0,9770,43,28,8.2,0.44,347,25,2815.0,up,LOW,keyword article,commercial,181-365,0-30,2000-3500,good,page_1
20773,content_eda17fda8f0c,client_f369cb89fc,45.00000501167183,random_forest,0.5478564047856307,0.2148259061969955,low,monitor,general_refresh_review,0,27,0,1,7.4,0.0,117,20,2864.0,up,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_1
20774,content_d4d39a028c6b,client_d029fa3a95,44.99998983858629,random_forest,0.4567842636616008,0.4131385490804989,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|ctr_review_candidate,1,886,2,15,16.3,0.23,280,20,2998.0,down,LOW,keyword article,informational,181-365,0-30,2000-3500,moderate,striking
20775,content_4573953c8d54,client_8527a891e2,44.99929782369421,random_forest,0.5387980942556041,0.2345287292517007,low,monitor,page_one_decay_risk,1,50,0,5,9.2,0.0,348,20,3755.0,down,LOW,keyword article,informational,181-365,0-30,3500+,low,page_1
20776,content_51091d40811e,client_8722616204,44.99912930558316,random_forest,0.5935029219615283,0.1154016057766439,low,monitor,general_refresh_review,1,18,0,1,8.9,0.0,98,8,2797.0,down,MEDIUM,keyword article,informational,91-180,0-30,2000-3500,low,page_1
20777,content_e8d554f808f9,client_19581e27de,44.997414143491504,random_forest,0.4845186251739906,0.3526657786848072,low,monitor,general_refresh_review,1,24,0,2,23.5,0.0,362,104,0.0,down,HIGH,keyword article,commercial,181-365,91-180,unknown,low,page_3_5
20778,content_0bebaa2b6f07,client_19581e27de,44.99426198028637,random_forest,0.3228140306814964,0.7046857401179139,low,monitor,page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,19116,33,66,7.7,0.17,441,20,2202.0,stable,LOW,keyword article,transactional,365+,0-30,2000-3500,good,page_1
20779,content_fc8c21563057,client_4e07408562,44.99258327543049,random_forest,0.4967014268944719,0.3259869788741496,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|ctr_review_candidate,1,650,0,3,11.1,0.0,421,13,3163.0,down,LOW,keyword article,informational,365+,0-30,2000-3500,moderate,striking
20780,content_7186315f81a2,client_d029fa3a95,44.98842841322468,random_forest,0.5295819278928023,0.2542591661666666,low,monitor,general_refresh_review,0,85,0,4,11.0,0.0,221,20,4609.0,up,LOW,comparison article,informational,181-365,0-30,3500+,low,striking
20781,content_55ecf3adb34f,client_19581e27de,44.986586766157785,random_forest,0.4442444400317182,0.4400275620464852,low,refresh,declining_with_demand,1,176,1,23,21.2,0.57,313,104,0.0,down,LOW,keyword article,informational,181-365,91-180,unknown,low,page_3_5
20782,content_abe60b93d50e,client_4e07408562,44.98526771588998,random_forest,0.4955581511390086,0.3282489359115646,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,773,0,2,16.8,0.0,390,13,3142.0,stable,LOW,keyword article,informational,365+,0-30,2000-3500,moderate,striking
20783,content_ed5667b58b1a,client_4e07408562,44.982451188654196,random_forest,0.336835963455502,0.6737850318594104,low,monitor,general_refresh_review,0,4926,2,3,33.0,0.04,445,104,0.0,stable,LOW,keyword article,informational,365+,91-180,unknown,good,page_3_5
20784,content_37b3fd212e59,client_6208ef0f77,44.97884193456551,random_forest,0.3059469832951461,0.740934707031746,low,monitor,low_engagement_visible_page|engagement_review_candidate,0,66088,154,301,32.5,0.23,216,104,4940.0,stable,LOW,keyword article,informational,181-365,91-180,3500+,excellent,page_3_5
20785,content_8f49713685cc,client_4e07408562,44.976408420773616,random_forest,0.4254776388296568,0.4805763737006803,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,2914,3,12,12.3,0.1,545,14,2620.0,stable,LOW,keyword article,informational,365+,0-30,2000-3500,moderate,striking
20786,content_37f9beabad1a,client_19581e27de,44.97638652452901,random_forest,0.3923151372114043,0.5527883243480725,low,refresh,declining_with_demand,1,749,1,22,20.3,0.13,313,104,0.0,down,HIGH,keyword article,transactional,181-365,91-180,unknown,moderate,page_3_5
20787,content_8ff02e119c08,client_19581e27de,44.9750427820579,random_forest,0.5041294531127413,0.3092665197278912,low,monitor,general_refresh_review,1,50,0,1,16.9,0.0,389,22,0.0,down,HIGH,keyword article,commercial,365+,0-30,unknown,low,striking
20788,content_f9b14b940a10,client_f369cb89fc,44.97395493477288,random_forest,0.5496188845328853,0.2101776804013605,low,monitor,general_refresh_review,0,23,0,3,6.3,0.0,138,20,2769.0,stable,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_1
20789,content_461415b14c83,client_f369cb89fc,44.970520733308184,random_forest,0.5522644787740365,0.2043099663710317,low,monitor,general_refresh_review,0,125,0,10,4.2,0.0,147,8,2654.0,flat,HIGH,keyword article,transactional,91-180,0-30,2000-3500,low,page_1
20790,content_1bfbc228161a,client_f369cb89fc,44.96866423884299,random_forest,0.5484675478241159,0.2125201793188775,low,monitor,general_refresh_review,1,23,0,2,4.1,0.0,138,20,2660.0,down,LOW,keyword article,transactional,91-180,0-30,2000-3500,low,page_1
20791,content_45554e9a525b,client_8722616204,44.96728943836238,random_forest,0.5936342557170363,0.1141251565204081,low,monitor,general_refresh_review,1,19,0,1,11.6,0.0,98,8,3074.0,down,HIGH,keyword article,commercial,91-180,0-30,2000-3500,low,striking
20792,content_7a35909752a1,client_d4735e3a26,44.96681727958643,random_forest,0.4529489321925812,0.4204582100243764,low,expand_and_refresh,thin_visible_page|page_one_decay_risk,0,657,9,12,5.8,1.37,285,20,770.0,stable,unknown,feedly article,unknown,181-365,0-30,<1000,moderate,page_1
20793,content_8a1815da1cff,client_8722616204,44.96543820091486,random_forest,0.548617822315235,0.212092596185941,low,monitor,page_one_decay_risk,1,26,0,16,8.3,0.0,228,20,3024.0,down,LOW,keyword article,transactional,181-365,0-30,2000-3500,low,page_1
20794,content_1801df91427b,client_19581e27de,44.96082471803617,random_forest,0.3956689674053503,0.545001137244898,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,1192,5,20,12.0,0.42,441,22,0.0,stable,LOW,keyword article,informational,365+,0-30,unknown,moderate,striking
20795,content_322ac9c5f39f,client_4e07408562,44.959740868641084,random_forest,0.3008301235684836,0.751482677126984,low,monitor,low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,20014,50,43,16.0,0.25,445,25,2947.0,up,LOW,keyword article,informational,365+,0-30,2000-3500,good,striking
20796,content_fad16bfde618,client_19581e27de,44.95734498675908,random_forest,0.3212845381680977,0.7068678666899093,low,monitor,page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,17779,41,61,6.5,0.23,482,20,2268.0,stable,LOW,keyword article,commercial,365+,0-30,2000-3500,good,page_1
20797,content_f76b915f08db,client_d029fa3a95,44.95712427154711,random_forest,0.5444396733887114,0.2209320501207483,low,monitor,page_one_decay_risk,1,34,0,4,7.6,0.0,203,20,3680.0,down,LOW,comparison article,informational,181-365,0-30,3500+,low,page_1
20798,content_eb7f1fcf64da,client_349c41201b,44.955252350368745,random_forest,0.3155194371158527,0.7193565004393424,low,monitor,low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,35789,135,255,7.5,0.38,95,20,2843.0,stable,LOW,keyword article,informational,91-180,0-30,2000-3500,excellent,page_1
20799,content_4cdacb6c95d9,client_19581e27de,44.95404750364263,random_forest,0.4760170405999989,0.3698292721371881,low,monitor,general_refresh_review,1,41,0,3,24.5,0.0,362,104,0.0,down,LOW,keyword article,commercial,181-365,91-180,unknown,low,page_3_5
20800,content_695691ba12e5,client_19581e27de,44.95176166906618,random_forest,0.4736543733765673,0.374902964484127,low,monitor,general_refresh_review,0,169,0,9,12.7,0.0,419,22,0.0,stable,MEDIUM,keyword article,commercial,365+,0-30,unknown,low,striking
20801,content_df7276b5ac83,client_19581e27de,44.94857549914201,random_forest,0.4282813556492522,0.4736053536564626,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,693,0,18,18.3,0.0,466,22,0.0,up,MEDIUM,keyword article,informational,365+,0-30,unknown,moderate,striking
20802,content_7b7b306491da,client_8722616204,44.94698379775047,random_forest,0.6038104739691259,0.091334385411848,low,monitor,general_refresh_review,1,11,0,2,19.8,0.0,90,8,3278.0,down,LOW,keyword article,informational,31-90,0-30,2000-3500,low,striking
20803,content_28479e269858,client_4e07408562,44.94639364547458,random_forest,0.448510205560593,0.4294883769897959,low,refresh,declining_with_demand,1,2589,3,6,21.8,0.12,537,13,2653.0,down,LOW,keyword article,informational,365+,0-30,2000-3500,moderate,page_3_5
20804,content_81da74cdd40a,client_19581e27de,44.94603976028441,random_forest,0.4104061533198657,0.5124504181122449,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,993,3,23,16.9,0.3,480,22,0.0,stable,LOW,keyword article,transactional,365+,0-30,unknown,moderate,striking
20805,content_d867948ff9ab,client_d029fa3a95,44.94518078668489,random_forest,0.5384329511091688,0.23364038625,low,monitor,general_refresh_review,1,53,0,1,12.2,0.0,203,20,3669.0,down,LOW,comparison article,informational,181-365,0-30,3500+,low,striking
20806,content_4b4e56e3301b,client_d029fa3a95,44.94475885459659,random_forest,0.5809919721315195,0.1409533441587301,low,monitor,general_refresh_review,1,44,0,3,13.1,0.0,120,8,4030.0,down,LOW,keyword article,informational,91-180,0-30,3500+,low,striking
20807,content_1fc9c8f39bfa,client_4e07408562,44.944547114064186,random_forest,0.3776968853775616,0.5836296832312925,low,monitor,general_refresh_review,0,5917,30,25,16.0,0.51,347,20,2919.0,up,LOW,keyword article,commercial,181-365,0-30,2000-3500,good,striking
20808,content_201c9442a926,client_d029fa3a95,44.94415060545154,random_forest,0.5347151087314758,0.2417040854693877,low,monitor,page_one_decay_risk,1,57,0,2,7.2,0.0,221,20,4277.0,down,LOW,comparison article,informational,181-365,0-30,3500+,low,page_1
20809,content_f14e3624334c,client_19581e27de,44.93540695835263,random_forest,0.4259472420700628,0.4782783334183673,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,723,2,14,18.2,0.28,482,22,0.0,up,HIGH,keyword article,transactional,365+,0-30,unknown,moderate,striking
20810,content_57d8360dee59,client_19581e27de,44.93516258474734,random_forest,0.4710704179696879,0.3800132681972789,low,monitor,general_refresh_review,0,10,0,2,13.3,0.0,313,305,0.0,up,MEDIUM,keyword article,commercial,181-365,181+,unknown,low,striking
20811,content_2a212876da21,client_e629fa6598,44.93461459467174,random_forest,0.496719629832679,0.3241440691609977,low,monitor,general_refresh_review,0,275,0,1,16.9,0.0,460,20,0.0,up,LOW,keyword article,commercial,365+,0-30,unknown,low,striking
20812,content_40be68af6880,client_19581e27de,44.933932472328095,random_forest,0.3402251022678128,0.6648957453333334,low,monitor,page_one_decay_risk|low_engagement_visible_page|engagement_review_candidate,0,10437,57,67,6.6,0.55,330,20,2982.0,stable,LOW,keyword article,transactional,181-365,0-30,2000-3500,good,page_1
20813,content_57b96a101817,client_19581e27de,44.933333127410044,random_forest,0.4057713910791369,0.5221475183390023,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,955,3,26,12.1,0.31,389,22,0.0,up,LOW,keyword article,commercial,365+,0-30,unknown,moderate,striking
20814,content_fa37cba3a692,client_4e07408562,44.93144598151162,random_forest,0.4444285087081159,0.4379114425969388,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|ctr_review_candidate,1,2343,6,13,14.5,0.26,420,13,3233.0,down,LOW,keyword article,informational,365+,0-30,2000-3500,moderate,striking
20815,content_9357e2dc8d36,client_e629fa6598,44.9307743446232,random_forest,0.5040452982258534,0.3080726811507936,low,monitor,page_one_decay_risk,1,40,0,2,9.4,0.0,460,22,0.0,down,LOW,keyword article,informational,365+,0-30,unknown,low,page_1
20816,content_915e0094fe42,client_19581e27de,44.930359917808126,random_forest,0.3873342865219497,0.5622025379535147,low,refresh,declining_with_demand,1,1915,1,9,21.1,0.05,417,22,0.0,down,LOW,keyword article,informational,365+,0-30,unknown,moderate,page_3_5
20817,content_58367d69934a,client_9f14025af0,44.92683115209971,random_forest,0.5037349210861144,0.3086258757596372,low,expand_and_refresh,declining_with_demand|thin_visible_page,1,305,0,1,27.4,0.0,298,20,1031.0,down,LOW,keyword article,commercial,181-365,0-30,1000-2000,moderate,page_3_5
20818,content_931a4ddcbb47,client_4e07408562,44.924578537878055,random_forest,0.35190897934489,0.6391626710839002,low,monitor,low_engagement_visible_page|engagement_review_candidate,0,7939,8,34,30.1,0.1,420,25,2979.0,stable,LOW,keyword article,informational,365+,0-30,2000-3500,good,page_3_5
20819,content_3e2d528e593e,client_f74efabef1,44.92276472653515,random_forest,0.5514947036509876,0.204500602167517,low,monitor,general_refresh_review,1,23,0,2,13.5,0.0,144,20,2626.0,down,HIGH,keyword article,transactional,91-180,0-30,2000-3500,low,striking
20820,content_7dfed31a41df,client_8722616204,44.9224913058895,random_forest,0.5591706571359871,0.1877774106473923,low,monitor,general_refresh_review,0,16,0,2,18.2,0.0,98,20,2952.0,up,MEDIUM,keyword article,commercial,91-180,0-30,2000-3500,low,striking
20821,content_16df9f59a133,client_f74efabef1,44.92014635502052,random_forest,0.5572736888142523,0.1918351866258503,low,monitor,general_refresh_review,1,17,0,3,17.6,0.0,104,20,2225.0,down,LOW,keyword article,commercial,91-180,0-30,2000-3500,low,striking
20822,content_20ee9a01718a,client_f369cb89fc,44.918967305108225,random_forest,0.5810259760980852,0.140076983518424,low,monitor,general_refresh_review,1,41,0,2,15.1,0.0,117,8,2556.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,low,striking
20823,content_d6ec3ebf20e6,client_19581e27de,44.91887085620328,random_forest,0.4275535817401076,0.4742660665249433,low,monitor,general_refresh_review,0,311,1,3,22.8,0.32,313,104,0.0,up,LOW,keyword article,commercial,181-365,91-180,unknown,moderate,page_3_5
20824,content_1f00d893d115,client_bbb965ab0c,44.91841808652283,random_forest,0.541772390290447,0.2255361021369047,low,monitor,general_refresh_review,0,46,0,3,16.7,0.0,131,20,2747.0,stable,LOW,keyword article,informational,91-180,0-30,2000-3500,low,striking
20825,content_a74a8777a0c9,client_19581e27de,44.912273462458344,random_forest,0.3248618326009819,0.6976760982142857,low,monitor,page_one_decay_risk|low_engagement_visible_page|engagement_review_candidate,0,4081,60,67,3.8,1.47,466,22,0.0,stable,LOW,keyword article,informational,365+,0-30,unknown,good,page_1
20826,content_413796c28a95,client_4e07408562,44.90971360271304,random_forest,0.4625267222043828,0.3978258374557823,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,1586,4,14,16.0,0.25,545,13,3051.0,stable,MEDIUM,keyword article,informational,365+,0-30,2000-3500,moderate,striking
